BVB_ID,player_name_x,player_country,DOB_x,home_town,resides,total_first,total_second,total_third,total_forth,total_played,total_points,podium%,height_inches_x,height_cm,DOB_date,DOB_str,big_stat_player_name,gender,player_name_y,DOB_y,height_inches_y
196,Gaston Macau,United States,1974-10-28,"Miami, FL","Coral Gables, FL",0.0,1.0,1.0,0.0,79.0,1959.0,,73.0,185.42000000000002,1974-10-28,"October 28, 1974 (48 years old)",Gaston Macau,M,Gaston Macau,1974-10-28,73.0
200,Jon Rose,United States,1977-05-10,,"Hoboken, NJ",0.0,0.0,0.0,0.0,20.0,327.0,,73.0,185.42000000000002,1977-05-10,"May 10, 1977 (46 years old)",Jon Rose,M,Jon Rose,1977-05-10,73.0
203,Elvis Rodriguez,Dominican Republic,1969-12-28,,"New York, NY",0.0,0.0,0.0,0.0,8.0,134.0,,70.0,177.8,1969-12-28,"December 28, 1969 (53 years old)",Elvis Rodriguez,M,Elvis Rodriguez,1969-12-28,70.0
205,Mark Williams,United States,,,,0.0,0.0,1.0,3.0,9.0,0.0,,,,,,Mark Williams,M,Mark Williams,1979-01-27,79.0
1155,Mark Williams,Australia,1979-01-27,Australia,Australia,2.0,3.0,15.0,1.0,136.0,16128.0,,79.0,200.66,1979-01-27,"January 27, 1979 (44 years old)",Mark Williams,M,Mark Williams,1979-01-27,79.0
17335,Mark William Nicolaidis,Australia,2000-07-20,Brisbane,Brisbane,1.0,0.0,0.0,0.0,21.0,3630.0,,72.0,182.88,2000-07-20,"July 20, 2000 (22 years old)",Mark Williams,M,Mark Williams,1979-01-27,79.0
209,Evan Silberstein,United States,1975-10-13,,"Honolulu, HI",0.0,0.0,0.0,0.0,14.0,244.0,,68.0,172.72,1975-10-13,"October 13, 1975 (47 years old)",Evan Silberstein,M,Evan Silberstein,1975-10-13,68.0
10101,Eva Van Vliet,Netherlands,1984-06-13,Dordrecht,Uffelte,0.0,0.0,0.0,0.0,4.0,20.0,,,,1984-06-13,"June 13, 1984 (39 years old)",Evan Silberstein,M,Evan Silberstein,1975-10-13,68.0
210,Andrew Cavanaugh,United States,,,"Santa Barbara, CA",0.0,0.0,0.0,0.0,9.0,25.0,,,,,December 27th,Andrew Cavanaugh,M,Andrew Cavanaugh,,
212,Rick Colson,United States,,,,0.0,0.0,0.0,0.0,4.0,3.0,,,,,,Rick Colson,M,Rick Colson,1961-07-21,77.0
214,Cody Cowell,United States,1969-04-05,"Kihei, HI","Manhattan Beach, CA",0.0,0.0,0.0,0.0,13.0,58.0,,76.0,193.04,1969-04-05,"April 5, 1969 (54 years old)",Cody Cowell,M,Cody Cowell,1969-04-05,76.0
215,Alexandre Silva Afonso,Portugal,1968-03-25,,Carvalhos,0.0,0.0,0.0,0.0,7.0,83.0,,75.0,190.5,1968-03-25,"March 25, 1968 (55 years old)",Alexandre Silva Afonso,M,Alexandre Silva Afonso,1968-03-25,75.0
216,Jason Wight,United States,1979-07-21,"West Springfield, VA","San Diego, CA",3.0,1.0,2.0,0.0,77.0,2458.0,,72.0,182.88,1979-07-21,"July 21, 1979 (43 years old)",Jason Wight,M,Jason Wight,1979-07-21,72.0
219,Andre Melo,United States,1978-11-11,"Rio de Janeiro, Brazil","Boca Raton, FL",0.0,0.0,2.0,0.0,30.0,869.0,,75.0,190.5,1978-11-11,"November 11, 1978 (44 years old)",Andre Melo,M,Andre Melo,1978-11-11,75.0
220,Ranse Jones,United States,,"Winston-Salem, NC","Deceased November 8, 2010",0.0,1.0,1.0,0.0,24.0,682.0,,73.0,185.42000000000002,,November 20th,Ranse Jones,M,Ranse Jones,,73.0
221,Brian Soldano,United States,1977-01-26,"Freehold, NJ","Freehold, NJ",0.0,0.0,1.0,0.0,29.0,1274.0,,73.0,185.42000000000002,1977-01-26,"January 26, 1977 (46 years old)",Brian Soldano,M,Brian Soldano,1977-01-26,73.0
222,Mark Presho,United States,1970-07-02,,"San Diego, CA",0.0,0.0,0.0,0.0,5.0,74.0,,78.0,198.12,1970-07-02,"July 2, 1970 (53 years old)",Mark Presho,M,Mark Presho,1970-07-02,78.0
224,Graig Domanski,United States,1977-04-13,,"Freehold, NJ",0.0,0.0,0.0,0.0,9.0,43.0,,76.0,193.04,1977-04-13,"April 13, 1977 (46 years old)",Graig Domanski,M,Graig Domanski,1977-04-13,76.0
227,Tim Wooliver,United States,1975-09-19,"Austin, TX","Austin, TX",0.0,1.0,2.0,0.0,40.0,1660.0,,73.0,185.42000000000002,1975-09-19,"September 19, 1975 (47 years old)",Tim Wooliver,M,Tim Wooliver,1975-09-19,73.0
228,Skyler Dale Davis,United States,1976-07-26,"San Bernadino, CA","Lewisville, TX",0.0,0.0,0.0,0.0,29.0,867.0,,74.0,187.96,1976-07-26,"July 26, 1976 (46 years old)",Skyler Davis,M,Skyler Davis,1976-07-26,74.0
230,Mark Kirunchyk,United States,1972-12-13,"Calgary, AB","Hermosa Beach, CA",0.0,0.0,0.0,0.0,28.0,159.0,,77.0,195.58,1972-12-13,"December 13, 1972 (50 years old)",Mark Kirunchyk,M,Mark Kirunchyk,1972-12-13,77.0
231,Jean-Philippe Daguerre,France,1975-12-04,Agen,Aramon,0.0,0.0,1.0,0.0,25.0,195.0,,75.0,190.5,1975-12-04,"December 4, 1975 (47 years old)",Jean-Philippe Daguerre,M,Jean-Philippe Daguerre,1975-12-04,75.0
232,Chris Larson,United States,,,"Santa Barbara, CA",0.0,0.0,0.0,0.0,10.0,25.0,,,,,,Chris Larson,M,Chris Larson,,
235,David Martin,United States,,,,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,Martin David,M,Martin David,1982-11-29,79.0
13606,Martin David,Czech Republic,1982-11-29,,,0.0,0.0,0.0,0.0,13.0,382.0,,79.0,200.66,1982-11-29,"November 29, 1982 (40 years old)",Martin David,M,Martin David,1982-11-29,79.0
238,Tim Joosen,Belgium,1973-03-07,Schoten,Ekerien,0.0,0.0,0.0,0.0,22.0,1193.0,,76.0,193.04,1973-03-07,"March 7, 1973 (50 years old)",Tim Joosen,M,Tim Joosen,1973-03-07,76.0
240,Brian Meckna,United States,1967-09-18,,"Long Beach, CA",0.0,0.0,0.0,0.0,19.0,33.0,,75.0,190.5,1967-09-18,"September 18, 1967 (55 years old)",Brian Meckna,M,Brian Meckna,1967-09-18,75.0
243,Matt Riley,United States,1976-08-13,,"Santa Barbara, CA",0.0,0.0,0.0,0.0,17.0,175.0,,,,1976-08-13,"August 13, 1976 (46 years old)",Matt Riley,M,Matt Riley,1976-08-13,
244,Bob Samuelson,United States,1966-07-30,"Playa del Rey, CA","El Segundo, CA",0.0,0.0,0.0,0.0,14.0,58.0,,77.0,195.58,1966-07-30,"July 30, 1966 (56 years old)",Bob Samuelson,M,Bob Samuelson,1966-07-30,77.0
250,Mike Scales,United States,1973-12-11,"Newport Beach, CA","Newport Beach, CA",0.0,0.0,0.0,0.0,16.0,202.0,,75.0,190.5,1973-12-11,"December 11, 1973 (49 years old)",Mike Scales,M,Mike Scales,1973-12-11,75.0
255,Greg Lehman,United States,1977-10-29,"Galena, OH","Columbus, OH",0.0,0.0,0.0,0.0,3.0,20.0,,73.0,185.42000000000002,1977-10-29,"October 29, 1977 (45 years old)",Greg Lehman,M,Greg Lehman,1977-10-29,73.0
256,Andrew Vazquez,United States,1972-04-20,"Knoxville, TN","Manhattan Beach, CA",0.0,0.0,0.0,0.0,56.0,711.0,,74.0,187.96,1972-04-20,"April 20, 1972 (51 years old)",Andrew Vazquez,M,Andrew Vazquez,1972-04-20,74.0
258,John Braunstein,United States,1969-07-21,,"Costa Mesa, CA",0.0,0.0,0.0,0.0,48.0,528.0,,,,1969-07-21,"July 21, 1969 (53 years old)",John Braunstein,M,John Braunstein,1969-07-21,
259,Dave Roberson,United States,1969-04-17,"W Palm Beach, FL","West Palm Beach, FL",0.0,0.0,0.0,0.0,4.0,26.0,,,,1969-04-17,"April 17, 1969 (54 years old)",Dave Roberson,M,Dave Roberson,1969-04-17,
261,Keith Jones,United States,1963-11-20,"Nashville, TN","Hendersonville, TN",0.0,0.0,0.0,0.0,23.0,587.0,,74.0,187.96,1963-11-20,"November 20, 1963 (59 years old)",Keith Jones,M,Keith Jones,1963-11-20,74.0
262,Cullum Miller,United States,1972-09-02,"Knoxville, TN","Hendersonville, TN",0.0,0.0,0.0,0.0,5.0,75.0,,71.0,180.34,1972-09-02,"September 2, 1972 (50 years old)",Cullum Miller,M,Cullum Miller,1972-09-02,71.0
264,Charles Bryan Gibson,United States,1971-09-03,"Pensacola, FL","Atlanta, GA",0.0,0.0,0.0,0.0,15.0,361.0,,74.0,187.96,1971-09-03,"September 3, 1971 (51 years old)",Bryan Gibson,M,Bryan Gibson,1971-09-03,74.0
269,Kevin Cleary,United States,1958-10-06,,"Manhattan Beach, CA",1.0,2.0,2.0,7.0,111.0,684.0,,71.0,180.34,1958-10-06,"October 6, 1958 (64 years old)",Kevin Cleary,M,Kevin Cleary,1958-10-06,71.0
270,Larry Witt,United States,1979-07-13,"Santa Ynez, CA","Santa Ynez, CA",2.0,4.0,9.0,0.0,105.0,8376.0,,78.0,198.12,1979-07-13,"July 13, 1979 (43 years old)",Larry Witt,M,Larry Witt,1979-07-13,78.0
272,Morgan Chapman,United States,,,,0.0,1.0,1.0,0.0,26.0,428.0,,76.0,193.04,,,Morgan Chapman,M,Morgan Chapman,,
290,Pete Aronchick,United States,,"Culver City, CA",,1.0,0.0,2.0,1.0,46.0,0.0,,80.0,203.2,,,Pete Aronchick,M,Pete Aronchick,1990-01-31,
15923,Pete Aronchick,United States,1990-01-31,,"Los Angeles, CA",0.0,0.0,0.0,0.0,3.0,93.0,,,,1990-01-31,"January 31, 1990 (33 years old)",Pete Aronchick,M,Pete Aronchick,1990-01-31,
366,John Meek,United States,,,,0.0,2.0,1.0,0.0,4.0,0.0,,,,,,John Meeks,M,John Meeks,1975-05-16,
5196,John Meeks,United States,1975-05-16,,"Colfax, NC",0.0,0.0,0.0,0.0,3.0,10.0,,,,1975-05-16,"May 16, 1975 (48 years old)",John Meeks,M,John Meeks,1975-05-16,
410,Christian Penigaud,France,1964-02-27,Poitiers,Montpellier,2.0,1.0,2.0,6.0,97.0,2287.0,,76.0,193.04,1964-02-27,"February 27, 1964 (59 years old)",Christian Penigaud,M,Christian Penigaud,1964-02-27,76.0
411,Jean-Philippe Jodard,France,1966-07-08,Auxerre,Montpellier,2.0,1.0,2.0,6.0,95.0,2156.0,,73.0,185.42000000000002,1966-07-08,"July 8, 1966 (56 years old)",Jean-Philippe Jodard,M,Jean-Philippe Jodard,1966-07-08,73.0
415,Mike Chaloupka,Canada,1971-06-27,"Mississauga, ON",,0.0,0.0,0.0,0.0,23.0,288.0,,78.0,198.12,1971-06-27,"June 27, 1971 (52 years old)",Mike Chaloupka,M,Mike Chaloupka,1971-06-27,78.0
420,Luis Rodriguez,Puerto Rico,1969-07-13,,Dorado,0.0,0.0,0.0,1.0,6.0,126.0,,74.0,187.96,1969-07-13,"July 13, 1969 (53 years old)",Luis Rodriguez,M,Luis Rodriguez,1981-01-18,
690,Luis Alberto Baladon Rodriguez,Uruguay,1959-01-02,,Montevideo,0.0,0.0,0.0,0.0,9.0,27.0,,71.0,180.34,1959-01-02,"January 2, 1959 (64 years old)",Luis Rodriguez,M,Luis Rodriguez,1981-01-18,
2901,Angel Luis Rodriguez Vera,Spain,1974-02-07,Santa Cruz de Tenerife,,0.0,0.0,0.0,0.0,4.0,22.0,,73.0,185.42000000000002,1974-02-07,"February 7, 1974 (49 years old)",Luis Rodriguez,M,Luis Rodriguez,1981-01-18,
11136,Luis Rodriguez,Puerto Rico,1981-01-18,,"Caguas, PR",0.0,0.0,0.0,0.0,3.0,50.0,,,,1981-01-18,"January 18, 1981 (42 years old)",Luis Rodriguez,M,Luis Rodriguez,1981-01-18,
14251,Luis Antonio Castillo Rodriguez,Dominican Republic,1994-05-24,,,0.0,0.0,0.0,0.0,17.0,473.0,,,,1994-05-24,"May 24, 1994 (29 years old)",Luis Rodriguez,M,Luis Rodriguez,1981-01-18,
14253,Luis Rodriguez,Dominican Republic,,,,0.0,0.0,0.0,0.0,1.0,50.0,,,,,,Luis Rodriguez,M,Luis Rodriguez,1981-01-18,
15073,Luis Fernanado Romero Rodriguez,Mexico,1996-08-16,,,,,,,,,,,,1996-08-16,"August 16, 1996 (26 years old)",Luis Rodriguez,M,Luis Rodriguez,1981-01-18,
422,"José Marco ""Zé Marco"" Nóbrega Ferreira de Melo",Brazil,1971-03-19,"João Pessoa, PB","João Pessoa, PB",26.0,16.0,14.0,6.0,94.0,9363.0,,75.0,190.5,1971-03-19,"March 19, 1971 (52 years old)",Marc Lowe,M,Marc Lowe,,
5080,Marc Lowe,United States,,"Ft. Lauderdale, FL","Ft. Lauderdale, FL",0.0,0.0,0.0,0.0,5.0,39.0,,,,,,Marc Lowe,M,Marc Lowe,,
424,"Eduardo Esteban ""Mono"" Martinez",Argentina,1961-09-25,Necochea,Buenos Aires,3.0,7.0,7.0,8.0,98.0,6226.0,,76.0,193.04,1961-09-25,"September 25, 1961 (61 years old)",Eduardo Martinez,M,Eduardo Martinez,1961-09-25,76.0
425,Martin Alejo Conde,Argentina,1971-08-25,Mar del Plata,"Los Cristianos, Spain",9.0,16.0,12.0,16.0,181.0,16573.0,,73.0,185.42000000000002,1971-08-25,"August 25, 1971 (51 years old)",Martin Conde,M,Martin Conde,1971-08-25,73.0
426,Javier Bosma Minguez,Spain,1969-11-06,Figueras,Roses (Girona),2.0,5.0,4.0,2.0,155.0,6911.0,,75.0,190.5,1969-11-06,"November 6, 1969 (53 years old)",Javier Bosma,M,Javier Bosma,1969-11-06,75.0
428,Juan Miguel Rossell Milanes,Cuba,1969-12-28,Jiguany,Habana del Este,3.0,2.0,1.0,2.0,88.0,3784.0,,74.0,187.96,1969-12-28,"December 28, 1969 (53 years old)",Juan Rossell,M,Juan Rossell,1969-12-28,74.0
429,"Francisco ""Francis"" Alvarez Cutiño",Cuba,1969-04-12,San Luis,Santiago de Cuba,3.0,2.0,2.0,2.0,110.0,5703.0,,72.0,182.88,1969-04-12,"April 12, 1969 (54 years old)",Francisco Quesada-Paneque,M,Francisco Quesada-Paneque,1989-09-24,
16683,Francisco Quesada-Paneque,United States,1989-09-24,,"Austin, TX",0.0,0.0,0.0,0.0,16.0,947.0,,70.0,177.8,1989-09-24,"September 24, 1989 (33 years old)",Francisco Quesada-Paneque,M,Francisco Quesada-Paneque,1989-09-24,
431,Alan John Hinchley,Australia,1971-04-24,Brisbane,Perth,0.0,0.0,0.0,0.0,9.0,77.0,,72.0,182.88,1971-04-24,"April 24, 1971 (52 years old)",John Alano,M,John Alano,1974-09-02,
10328,John Alano,United States,1974-09-02,,"Las Vegas, NV",0.0,0.0,0.0,0.0,1.0,33.0,,,,1974-09-02,"September 2, 1974 (48 years old)",John Alano,M,John Alano,1974-09-02,
432,Jörg Ahmann,Germany,1966-02-12,Grevenbroich,Remseck a. N,1.0,4.0,3.0,1.0,116.0,4482.0,,75.0,190.5,1966-02-12,"February 12, 1966 (57 years old)",Jorg Ahmann,M,Jorg Ahmann,1966-02-12,75.0
433,Axel Hager,Germany,1969-03-14,Burg auf Fehmarn,Hamburg,1.0,4.0,3.0,1.0,119.0,4526.0,,80.0,203.2,1969-03-14,"March 14, 1969 (54 years old)",Axel Hager,M,Axel Hager,1969-03-14,80.0
434,Martin Laciga,Switzerland,1975-01-25,Aarberg,Kerzers,17.0,17.0,13.0,11.0,239.0,23259.0,,77.0,195.58,1975-01-25,"January 25, 1975 (48 years old)",Martin Laciga,M,Martin Laciga,1975-01-25,77.0
435,Paul Laciga,Switzerland,1970-11-24,Bern,"Kerzers, FR",10.0,16.0,8.0,10.0,155.0,14116.0,,76.0,193.04,1970-11-24,"November 24, 1970 (52 years old)",Paul Laciga,M,Paul Laciga,1970-11-24,76.0
437,Jorre André Kjemperud,Norway,1968-08-31,Drammen,VIKERSUND ,3.0,6.0,7.0,6.0,235.0,14117.0,,74.0,187.96,1968-08-31,"August 31, 1968 (54 years old)",Jorre Kjemperud,M,Jorre Kjemperud,1968-08-31,74.0
438,Vegard Hoidalen,Norway,1971-05-10,Skien,Skien,2.0,6.0,7.0,4.0,226.0,10551.0,,76.0,193.04,1971-05-10,"May 10, 1971 (52 years old)",Vegard Hoidalen,M,Vegard Hoidalen,1971-05-10,76.0
439,Luis Miguel Barbosa Maia,Portugal,1971-04-23,Paranhos,Espinho,2.0,0.0,0.0,6.0,163.0,7946.0,,71.0,180.34,1971-04-23,"April 23, 1971 (52 years old)",Miguel Maia,M,Miguel Maia,1971-04-23,71.0
440,João Carlos Brenha Alves Pereira,Portugal,1970-05-06,Espinho,Espinho,2.0,0.0,0.0,6.0,135.0,7193.0,,76.0,193.04,1970-05-06,"May 6, 1970 (53 years old)",Joao Brenha,M,Joao Brenha,1970-05-06,76.0
451,Mark Higginson,United States,1962-07-11,,"Bonita Springs, FL",0.0,0.0,0.0,0.0,3.0,2.0,,,,1962-07-11,"July 11, 1962 (60 years old)",Mark Higginson,M,Mark Higginson,1962-07-11,
465,Kazuyuki Takao,Japan,1967-05-12,Saga,Fukuoka,0.0,0.0,1.0,0.0,55.0,285.0,,71.0,180.34,1967-05-12,"May 12, 1967 (56 years old)",Kazuyuki Takao,M,Kazuyuki Takao,1967-05-12,71.0
470,Ron Van Browning,United States,,,"Plano, TX",0.0,0.0,0.0,0.0,2.0,0.0,,,,,,Ron Browning,M,Ron Browning,1970-01-25,
9020,Ron Browning,United States,1970-01-25,,"Dallas, TX",0.0,0.0,0.0,0.0,2.0,56.0,,,,1970-01-25,"January 25, 1970 (53 years old)",Ron Browning,M,Ron Browning,1970-01-25,
477,Chuck Donlon,United States,,,,0.0,0.0,0.0,0.0,4.0,21.0,,,,,,Chuck Donlon,M,Chuck Donlon,,
463,Owen McKibbin,United States,1963-04-23,,"Santa Monica, CA",0.0,0.0,1.0,1.0,80.0,30.0,,73.0,185.42000000000002,1963-04-23,"April 23, 1963 (60 years old)",Owen McKibbin,M,Owen McKibbin,1963-04-23,73.0
495,Alexander Razin,Russia,1967-02-24,,Moscow,0.0,0.0,0.0,0.0,15.0,44.0,,72.0,182.88,1967-02-24,"February 24, 1967 (56 years old)",Alexander Razin,M,Alexander Razin,1967-02-24,72.0
502,Andrea Raffaelli,Italy,1969-12-19,San Benedetto del Tronto,Porto D'Ascoli,0.0,2.0,3.0,2.0,140.0,3534.0,,74.0,187.96,1969-12-19,"December 19, 1969 (53 years old)",Andrea Raffaelli,M,Andrea Raffaelli,1969-12-19,74.0
503,Maurizio Pimponi,Italy,1970-09-01,Grosseto,Grosseto,0.0,1.0,0.0,0.0,70.0,1880.0,,75.0,190.5,1970-09-01,"September 1, 1970 (52 years old)",Maurizio Pimponi,M,Maurizio Pimponi,1970-09-01,75.0
504,Mikhail Kouchnerev,Russia,1972-06-27,Moscow,Moscow,0.0,0.0,1.0,1.0,105.0,3272.0,,76.0,193.04,1972-06-27,"June 27, 1972 (51 years old)",Mikhail Kouchnerev,M,Mikhail Kouchnerev,1972-06-27,76.0
505,Dmitry Karasev,Russia,1970-03-01,Krasnogorsk,Moscow,0.0,0.0,1.0,2.0,118.0,3390.0,,78.0,198.12,1970-03-01,"March 1, 1970 (53 years old)",Dmitry Karasev,M,Dmitry Karasev,1970-03-01,78.0
507,Andrew Schacht,Australia,1973-05-22,Adelaïde,Adelaïde,0.0,1.0,3.0,2.0,118.0,7111.0,,76.0,193.04,1973-05-22,"May 22, 1973 (50 years old)",Andrew Schacht,M,Andrew Schacht,1973-05-22,76.0
508,"Riccardo ""Riccardino"" Lione",Italy,1972-04-13,Rome,Rome,0.0,3.0,2.0,3.0,121.0,6803.0,,78.0,198.12,1972-04-13,"April 13, 1972 (51 years old)",Riccardo Fenili,M,Riccardo Fenili,1975-10-06,76.0
2378,Riccardo Fenili,Italy,1975-10-06,Viareggio,Viareggio,4.0,2.0,1.0,1.0,48.0,1620.0,,76.0,193.04,1975-10-06,"October 6, 1975 (47 years old)",Riccardo Fenili,M,Riccardo Fenili,1975-10-06,76.0
509,Christoph Dieckmann,Germany,1976-01-07,Bonn,Berlin,12.0,5.0,6.0,11.0,131.0,15468.0,,78.0,198.12,1976-01-07,"January 7, 1976 (47 years old)",Christoph Dieckmann,M,Christoph Dieckmann,1976-01-07,78.0
513,Markus Dieckmann,Germany,1976-01-07,Bonn,Köln,4.0,10.0,2.0,4.0,101.0,7148.0,,74.0,187.96,1976-01-07,"January 7, 1976 (47 years old)",Markus Dieckmann,M,Markus Dieckmann,1976-01-07,74.0
514,Fabio Ricardo Diez Steinaker,Spain,1965-11-18,Santa Fe (ARG),Los Cristianos - Tenerife,0.0,2.0,3.0,3.0,82.0,3771.0,,75.0,190.5,1965-11-18,"November 18, 1965 (57 years old)",Fabio Diez,M,Fabio Diez,1965-11-18,75.0
516,Jan Ferreira De Souza,Brazil,1975-05-22,Belem (PA),Rio de Janeiro (RJ),2.0,0.0,0.0,0.0,38.0,559.0,,77.0,195.58,1975-05-22,"May 22, 1975 (48 years old)",Jan Ferreira,M,Jan Ferreira,1975-05-22,77.0
517,José Luis Salema Abrantes,Argentina,1970-05-19,Buenos Aires,Palma de Mallorca,1.0,0.0,2.0,1.0,108.0,6010.0,,75.0,190.5,1970-05-19,"May 19, 1970 (53 years old)",Jose Salema,M,Jose Salema,1970-05-19,75.0
518,"Mariano ""Mono"" Baracetti",Argentina,1974-07-12,Buenos Aires,Buenos Aires,7.0,9.0,8.0,9.0,180.0,15258.0,,76.0,193.04,1974-07-12,"July 12, 1974 (48 years old)",Mariano Baracetti,M,Mariano Baracetti,1974-07-12,76.0
521,Premysl Kubala,Czech Republic,1973-12-16,Frydek-Mistek,Frydek-Mistek,0.0,1.0,4.0,4.0,165.0,10867.0,,80.0,203.2,1973-12-16,"December 16, 1973 (49 years old)",Premysl Kubala,M,Premysl Kubala,1973-12-16,80.0
522,Michal Palinek,Czech Republic,1967-08-10,Prerov,Zvole,1.0,0.0,1.0,2.0,94.0,2795.0,,75.0,190.5,1967-08-10,"August 10, 1967 (55 years old)",Michal Palinek,M,Michal Palinek,1967-08-10,75.0
524,Joel Sotelo Villalobos,Mexico,1970-07-13,Mexico City,Guadalajara,0.0,0.0,0.0,0.0,42.0,884.0,,75.0,190.5,1970-07-13,"July 13, 1970 (52 years old)",Joel Sotelo,M,Joel Sotelo,1970-07-13,75.0
525,Ricardo Alex Costa Santos,Brazil,1975-01-06,"Salvador, Brazil","Joao Pessoa, FL",57.0,31.0,28.0,18.0,261.0,47755.0,,79.0,200.66,1975-01-06,"January 6, 1975 (48 years old)",Ricardo Santos,M,Ricardo Santos,1975-01-06,79.0
3472,Ricardo Santos,Portugal,1976-09-03,Lisboa,Sessimbra,0.0,0.0,0.0,0.0,1.0,4.0,,,,1976-09-03,"September 3, 1976 (46 years old)",Ricardo Santos,M,Ricardo Santos,1975-01-06,79.0
526,"Lazaro Javier ""Blanco"" Milian Carvajal",Cuba,1973-08-14,Ciudad Habana,Ciudad Habana,0.0,0.0,0.0,1.0,25.0,287.0,,77.0,195.58,1973-08-14,"August 14, 1973 (49 years old)",Lazaro Milian Carvajal,M,Lazaro Milian Carvajal,1973-08-14,77.0
528,Sven Anton,Germany,1970-06-07,Waren,,0.0,0.0,0.0,0.0,18.0,342.0,,80.0,203.2,1970-06-07,"June 7, 1970 (53 years old)",Sven Anton,M,Sven Anton,1970-06-07,80.0
530,"Willie ""El Toro"" De Jesus Torres",Puerto Rico,1968-10-07,Dorado,"Dorado, PR",0.0,1.0,1.0,0.0,65.0,942.0,,77.0,195.58,1968-10-07,"October 7, 1968 (54 years old)",Willie De Jesus,M,Willie De Jesus,1968-10-07,77.0
531,Grégory Znatchkowsky,France,1976-09-05,Gassin,St-Jean-de Cuculles,0.0,0.0,0.0,0.0,16.0,128.0,,77.0,195.58,1976-09-05,"September 5, 1976 (46 years old)",Gregory Znatchkowsky,M,Gregory Znatchkowsky,1976-09-05,77.0
533,Taichi Morikawa,Japan,1975-02-25,Kanagawa (Yokohama),Yokohama-Shi,0.0,1.0,0.0,1.0,83.0,822.0,,76.0,193.04,1975-02-25,"February 25, 1975 (48 years old)",Taichi Morikawa,M,Taichi Morikawa,1975-02-25,76.0
534,"José Gregorio Luis ""Yoyi"" Rodriguez",Spain,1971-02-17,Sta Cruz de Tenerife,Sta Cruz de Tenerife,0.0,1.0,0.0,1.0,49.0,572.0,,73.0,185.42000000000002,1971-02-17,"February 17, 1971 (52 years old)",Yoyi Rodriguez,M,Yoyi Rodriguez,1971-02-17,73.0
535,Francisco Javier Luna Pineda,Spain,1975-04-01,Santa Cruz de Tenerife,Santa Cruz de Tenerife,0.0,0.0,0.0,3.0,70.0,3109.0,,75.0,190.5,1975-04-01,"April 1, 1975 (48 years old)",Javier Luna,M,Javier Luna,1975-04-01,75.0
538,Oleg Kiselev,Russia,1967-07-08,Almaty,Moscow,0.0,0.0,0.0,1.0,40.0,394.0,,76.0,193.04,1967-07-08,"July 8, 1967 (55 years old)",Oleg Kiselev,M,Oleg Kiselev,1967-07-08,76.0
540,Bernhard Vesti,Switzerland,1970-03-09,Bad Ragaz,Maienfeld,1.0,3.0,2.0,0.0,73.0,1121.0,,76.0,193.04,1970-03-09,"March 9, 1970 (53 years old)",Bernhard Vesti,M,Bernhard Vesti,1970-03-09,76.0
541,Markus Egger,Switzerland,1975-02-24,Zug,Wangs,10.0,9.0,9.0,1.0,124.0,7958.0,,75.0,190.5,1975-02-24,"February 24, 1975 (48 years old)",Markus Egger,M,Markus Egger,1975-02-24,75.0
543,Sergey Ermishin,Russia,1970-06-04,Saratov,Moscow,0.0,0.0,1.0,1.0,48.0,2135.0,,82.0,208.28,1970-06-04,"June 4, 1970 (53 years old)",Sergey Ermishin,M,Sergey Ermishin,1970-06-04,82.0
545,Guilherm Deulofeu,France,1972-05-22,Marseille,Marseille,1.0,1.0,1.0,0.0,145.0,4462.0,,74.0,187.96,1972-05-22,"May 22, 1972 (51 years old)",Guilherm Deulofeu,M,Guilherm Deulofeu,1972-05-22,74.0
547,Sergey Sayfulin,Russia,1968-05-27,Kemerovo,St-Petersbourg,0.0,0.0,0.0,1.0,85.0,1930.0,,78.0,198.12,1968-05-27,"May 27, 1968 (55 years old)",Sergey Sayfulin,M,Sergey Sayfulin,1968-05-27,78.0
548,"Frederico ""Fred"" Dória de Souza",Brazil,1972-05-13,Rio de Janeiro,"Huntington Beach, CA",2.0,4.0,11.0,3.0,146.0,10846.0,,79.0,200.66,1972-05-13,"May 13, 1972 (51 years old)",Fred Souza,M,Fred Souza,1972-05-13,79.0
549,Gernot Leitner,Austria,1967-05-21,Welland (CAN),Salzburg,0.0,0.0,0.0,0.0,76.0,1000.0,,76.0,193.04,1967-05-21,"May 21, 1967 (56 years old)",Gernot Leitner,M,Gernot Leitner,1967-05-21,76.0
550,Oliver Stamm,Austria,1966-10-25,Vienna,Vienna,0.0,0.0,0.0,2.0,92.0,2300.0,,79.0,200.66,1966-10-25,"October 25, 1966 (56 years old)",Oliver Stamm,M,Oliver Stamm,1966-10-25,79.0
551,Paulo Emilio Silva Azevedo,Brazil,1969-12-14,Salvador (BA),"Salvador, BA",5.0,3.0,6.0,8.0,103.0,4930.0,,75.0,190.5,1969-12-14,"December 14, 1969 (53 years old)",Paulo Emilio Silva,M,Paulo Emilio Silva,1969-12-14,75.0
556,Kristof Waelkens,Belgium,1970-12-12,Waregem,Wakken,0.0,0.0,0.0,0.0,8.0,63.0,,,,1970-12-12,"December 12, 1970 (52 years old)",Kristof Waelkens,M,Kristof Waelkens,1970-12-12,
